year_film,year_ceremony,ceremony,category,name,film,winner
2012,2013,85,SOUND MIXING,"Andy Nelson, Mark Paterson and Simon Hayes",Les Misérables,TRUE
2012,2013,85,SOUND MIXING,"Ron Bartlett, D.M. Hemphill and Drew Kunin",Life of Pi,FALSE
2012,2013,85,SOUND MIXING,"Andy Nelson, Gary Rydstrom and Ronald Judkins",Lincoln,FALSE
2012,2013,85,SOUND MIXING,"Scott Millan, Greg P. Russell and Stuart Wilson",Skyfall,FALSE
2012,2013,85,VISUAL EFFECTS,"Joe Letteri, Eric Saindon, David Clayton and R. Christopher White",The Hobbit: An Unexpected Journey,FALSE
2012,2013,85,VISUAL EFFECTS,"Bill Westenhofer, Guillaume Rocheron, Erik-Jan De Boer and Donald R. Elliott",Life of Pi,TRUE
2012,2013,85,VISUAL EFFECTS,"Janek Sirrs, Jeff White, Guy Williams and Dan Sudick",Marvel's The Avengers,FALSE
2012,2013,85,VISUAL EFFECTS,"Richard Stammers, Trevor Wood, Charley Henley and Martin Hill",Prometheus,FALSE
2012,2013,85,VISUAL EFFECTS,"Cedric Nicolas-Troyan, Philip Brennan, Neil Corbould and Michael Dawson",Snow White and the Huntsman,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Screenplay by Chris Terrio,Argo,TRUE
2012,2013,85,WRITING (Adapted Screenplay),Screenplay by Lucy Alibar & Benh Zeitlin,Beasts of the Southern Wild,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Screenplay by David Magee,Life of Pi,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Screenplay by Tony Kushner,Lincoln,FALSE
2012,2013,85,WRITING (Adapted Screenplay),Screenplay by David O. Russell,Silver Linings Playbook,FALSE
2012,2013,85,WRITING (Original Screenplay),Written by Michael Haneke,Amour,FALSE
2012,2013,85,WRITING (Original Screenplay),Written by Quentin Tarantino,Django Unchained,TRUE
2012,2013,85,WRITING (Original Screenplay),Written by John Gatins,Flight,FALSE
2012,2013,85,WRITING (Original Screenplay),Written by Wes Anderson & Roman Coppola,Moonrise Kingdom,FALSE
2012,2013,85,WRITING (Original Screenplay),Written by Mark Boal,Zero Dark Thirty,FALSE
2012,2013,85,JEAN HERSHOLT HUMANITARIAN AWARD,Jeffrey Katzenberg,,TRUE
2012,2013,85,HONORARY AWARD, Hal Needham,,TRUE
2012,2013,85,HONORARY AWARD, D.A. Pennebaker,,TRUE
2012,2013,85,HONORARY AWARD, George Stevens,,TRUE
2013,2014,86,ACTOR IN A LEADING ROLE,Christian Bale,American Hustle,FALSE
2013,2014,86,ACTOR IN A LEADING ROLE,Bruce Dern,Nebraska,FALSE
2013,2014,86,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Wolf of Wall Street,FALSE
2013,2014,86,ACTOR IN A LEADING ROLE,Chiwetel Ejiofor,12 Years a Slave,FALSE
2013,2014,86,ACTOR IN A LEADING ROLE,Matthew McConaughey,Dallas Buyers Club,TRUE
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,FALSE
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Bradley Cooper,American Hustle,FALSE
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Michael Fassbender,12 Years a Slave,FALSE
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jonah Hill,The Wolf of Wall Street,FALSE
2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jared Leto,Dallas Buyers Club,TRUE
2013,2014,86,ACTRESS IN A LEADING ROLE,Amy Adams,American Hustle,FALSE
2013,2014,86,ACTRESS IN A LEADING ROLE,Cate Blanchett,Blue Jasmine,TRUE
2013,2014,86,ACTRESS IN A LEADING ROLE,Sandra Bullock,Gravity,FALSE
2013,2014,86,ACTRESS IN A LEADING ROLE,Judi Dench,Philomena,FALSE
2013,2014,86,ACTRESS IN A LEADING ROLE,Meryl Streep,August: Osage County,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Sally Hawkins,Blue Jasmine,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Jennifer Lawrence,American Hustle,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Lupita Nyong'o,12 Years a Slave,TRUE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,August: Osage County,FALSE
2013,2014,86,ACTRESS IN A SUPPORTING ROLE,June Squibb,Nebraska,FALSE
2013,2014,86,ANIMATED FEATURE FILM,"Chris Sanders, Kirk DeMicco and Kristine Belson",The Croods,FALSE
2013,2014,86,ANIMATED FEATURE FILM,"Chris Renaud, Pierre Coffin and Chris Meledandri",Despicable Me 2,FALSE
2013,2014,86,ANIMATED FEATURE FILM,Benjamin Renner and Didier Brunner,Ernest & Celestine,FALSE
2013,2014,86,ANIMATED FEATURE FILM,"Chris Buck, Jennifer Lee and Peter Del Vecho",Frozen,TRUE
2013,2014,86,ANIMATED FEATURE FILM,Hayao Miyazaki and Toshio Suzuki,The Wind Rises,FALSE
2013,2014,86,CINEMATOGRAPHY,Philippe Le Sourd,The Grandmaster,FALSE
2013,2014,86,CINEMATOGRAPHY,Emmanuel Lubezki,Gravity,TRUE
2013,2014,86,CINEMATOGRAPHY,Bruno Delbonnel,Inside Llewyn Davis,FALSE
2013,2014,86,CINEMATOGRAPHY,Phedon Papamichael,Nebraska,FALSE
2013,2014,86,CINEMATOGRAPHY,Roger A. Deakins,Prisoners,FALSE
2013,2014,86,COSTUME DESIGN,Michael Wilkinson,American Hustle,FALSE
2013,2014,86,COSTUME DESIGN,William Chang Suk Ping,The Grandmaster,FALSE
2013,2014,86,COSTUME DESIGN,Catherine Martin,The Great Gatsby,TRUE
2013,2014,86,COSTUME DESIGN,Michael O'Connor,The Invisible Woman,FALSE
2013,2014,86,COSTUME DESIGN,Patricia Norris,12 Years a Slave,FALSE
2013,2014,86,DIRECTING,David O. Russell,American Hustle,FALSE
2013,2014,86,DIRECTING,Alfonso Cuarón,Gravity,TRUE
2013,2014,86,DIRECTING,Alexander Payne,Nebraska,FALSE
2013,2014,86,DIRECTING,Steve McQueen,12 Years a Slave,FALSE
2013,2014,86,DIRECTING,Martin Scorsese,The Wolf of Wall Street,FALSE
2013,2014,86,DOCUMENTARY (Feature),Joshua Oppenheimer and Signe Byrge Sørensen,The Act of Killing,FALSE
2013,2014,86,DOCUMENTARY (Feature),Zachary Heinzerling and Lydia Dean Pilcher,Cutie and the Boxer,FALSE
2013,2014,86,DOCUMENTARY (Feature),Richard Rowley and Jeremy Scahill,Dirty Wars,FALSE
2013,2014,86,DOCUMENTARY (Feature),Jehane Noujaim and Karim Amer,The Square,FALSE
2013,2014,86,DOCUMENTARY (Feature),"Morgan Neville, Gil Friesen and Caitrin Rogers",20 Feet from Stardom,TRUE
2013,2014,86,DOCUMENTARY (Short Subject),Jeffrey Karoff,CaveDigger,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Jason Cohen,Facing Fear,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Sara Ishaq,Karama Has No Walls,FALSE
2013,2014,86,DOCUMENTARY (Short Subject),Malcolm Clarke and Nicholas Reed,The Lady in Number 6: Music Saved My Life,TRUE
2013,2014,86,DOCUMENTARY (Short Subject),Edgar Barens,Prison Terminal: The Last Days of Private Jack Hall,FALSE
2013,2014,86,FILM EDITING,"Jay Cassidy, Crispin Struthers and Alan Baumgarten",American Hustle,FALSE
2013,2014,86,FILM EDITING,Christopher Rouse,Captain Phillips,FALSE
2013,2014,86,FILM EDITING,John Mac McMurphy and Martin Pensa,Dallas Buyers Club,FALSE
2013,2014,86,FILM EDITING,Alfonso Cuarón and Mark Sanger,Gravity,TRUE
2013,2014,86,FILM EDITING,Joe Walker,12 Years a Slave,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Belgium,The Broken Circle Breakdown,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Italy,The Great Beauty,TRUE
2013,2014,86,FOREIGN LANGUAGE FILM,Denmark,The Hunt,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Cambodia,The Missing Picture,FALSE
2013,2014,86,FOREIGN LANGUAGE FILM,Palestine,Omar,FALSE
2013,2014,86,MAKEUP AND HAIRSTYLING,Adruitha Lee and Robin Mathews,Dallas Buyers Club,TRUE
2013,2014,86,MAKEUP AND HAIRSTYLING,Stephen Prouty,Jackass Presents: Bad Grandpa,FALSE
2013,2014,86,MAKEUP AND HAIRSTYLING,Joel Harlow and Gloria Pasqua-Casny,The Lone Ranger,FALSE
2013,2014,86,MUSIC (Original Score),John Williams,The Book Thief,FALSE
2013,2014,86,MUSIC (Original Score),Steven Price,Gravity,TRUE
2013,2014,86,MUSIC (Original Score),William Butler and Owen Pallett,Her,FALSE
2013,2014,86,MUSIC (Original Score),Alexandre Desplat,Philomena,FALSE
2013,2014,86,MUSIC (Original Score),Thomas Newman,Saving Mr. Banks,FALSE
2013,2014,86,MUSIC (Original Song),Music by Bruce Broughton; Lyric by Dennis Spiegel,Alone Yet Not Alone,FALSE
2013,2014,86,MUSIC (Original Song),Music and Lyric by Pharrell Williams,Despicable Me 2,FALSE
2013,2014,86,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen,TRUE
2013,2014,86,MUSIC (Original Song),Music by Karen O; Lyric by Karen O and Spike Jonze,Her,FALSE
2013,2014,86,MUSIC (Original Song),"Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson",Mandela: Long Walk to Freedom,FALSE
2013,2014,86,BEST PICTURE,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",American Hustle,FALSE
2013,2014,86,BEST PICTURE,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",Captain Phillips,FALSE
2013,2014,86,BEST PICTURE,"Robbie Brenner and Rachel Winter, Producers",Dallas Buyers Club,FALSE
2013,2014,86,BEST PICTURE,"Alfonso Cuarón and David Heyman, Producers",Gravity,FALSE
2013,2014,86,BEST PICTURE,"Megan Ellison, Spike Jonze and Vincent Landay, Producers",Her,FALSE
2013,2014,86,BEST PICTURE,"Albert Berger and Ron Yerxa, Producers",Nebraska,FALSE
2013,2014,86,BEST PICTURE,"Gabrielle Tana, Steve Coogan and Tracey Seaward, Producers",Philomena,FALSE
2013,2014,86,BEST PICTURE,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve McQueen and Anthony Katagas, Producers",12 Years a Slave,TRUE
2013,2014,86,BEST PICTURE,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",The Wolf of Wall Street,FALSE
2013,2014,86,PRODUCTION DESIGN,Production Design: Judy Becker; Set Decoration: Heather Loeffler,American Hustle,FALSE
2013,2014,86,PRODUCTION DESIGN,Production Design: Andy Nicholson; Set Decoration: Rosie Goodwin and Joanne Woollard,Gravity,FALSE
2013,2014,86,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,The Great Gatsby,TRUE
2013,2014,86,PRODUCTION DESIGN,Production Design: K.K. Barrett; Set Decoration: Gene Serdena,Her,FALSE
2013,2014,86,PRODUCTION DESIGN,Production Design: Adam Stockhausen; Set Decoration: Alice Baker,12 Years a Slave,FALSE
2013,2014,86,SHORT FILM (Animated),Daniel Sousa and Dan Golden,Feral,FALSE
2013,2014,86,SHORT FILM (Animated),Lauren MacMullan and Dorothy McKim,Get a Horse!,FALSE
2013,2014,86,SHORT FILM (Animated),Laurent Witz and Alexandre Espigares,Mr. Hublot,TRUE
2013,2014,86,SHORT FILM (Animated),Shuhei Morita,Possessions,FALSE
2013,2014,86,SHORT FILM (Animated),Max Lang and Jan Lachauer,Room on the Broom,FALSE
2013,2014,86,SHORT FILM (Live Action),Esteban Crespo,Aquel No Era Yo (That Wasn't Me),FALSE
2013,2014,86,SHORT FILM (Live Action),Xavier Legrand and Alexandre Gavras,Avant Que De Tout Perdre (Just before Losing Everything),FALSE
2013,2014,86,SHORT FILM (Live Action),Anders Walter and Kim Magnusson,Helium,TRUE
2013,2014,86,SHORT FILM (Live Action),Selma Vilhunen and Kirsikka Saari,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),FALSE
2013,2014,86,SHORT FILM (Live Action),Mark Gill and Baldwin Li,The Voorman Problem,FALSE
2013,2014,86,SOUND EDITING,Steve Boeddeker and Richard Hymns,All Is Lost,FALSE
2013,2014,86,SOUND EDITING,Oliver Tarney,Captain Phillips,FALSE
2013,2014,86,SOUND EDITING,Glenn Freemantle,Gravity,TRUE
2013,2014,86,SOUND EDITING,Brent Burge and Chris Ward,The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,SOUND EDITING,Wylie Stateman,Lone Survivor,FALSE
2013,2014,86,SOUND MIXING,"Chris Burdon, Mark Taylor, Mike Prestwood Smith and Chris Munro",Captain Phillips,FALSE
2013,2014,86,SOUND MIXING,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro",Gravity,TRUE
2013,2014,86,SOUND MIXING,"Christopher Boyes, Michael Hedges, Michael Semanick and Tony Johnson",The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,SOUND MIXING,"Skip Lievsay, Greg Orloff and Peter F. Kurland",Inside Llewyn Davis,FALSE
2013,2014,86,SOUND MIXING,"Andy Koyama, Beau Borders and David Brownlow",Lone Survivor,FALSE
2013,2014,86,VISUAL EFFECTS,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould",Gravity,TRUE
2013,2014,86,VISUAL EFFECTS,"Joe Letteri, Eric Saindon, David Clayton and Eric Reynolds",The Hobbit: The Desolation of Smaug,FALSE
2013,2014,86,VISUAL EFFECTS,"Christopher Townsend, Guy Williams, Erik Nash and Dan Sudick",Iron Man 3,FALSE
2013,2014,86,VISUAL EFFECTS,"Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",The Lone Ranger,FALSE
2013,2014,86,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton",Star Trek Into Darkness,FALSE
2013,2014,86,WRITING (Adapted Screenplay),"Written by Richard Linklater, Julie Delpy, Ethan Hawke",Before Midnight,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Screenplay by Billy Ray,Captain Phillips,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Screenplay by Steve Coogan and Jeff Pope,Philomena,FALSE
2013,2014,86,WRITING (Adapted Screenplay),Screenplay by John Ridley,12 Years a Slave,TRUE
2013,2014,86,WRITING (Adapted Screenplay),Screenplay by Terence Winter,The Wolf of Wall Street,FALSE
2013,2014,86,WRITING (Original Screenplay),Written by Eric Warren Singer and David O. Russell,American Hustle,FALSE
2013,2014,86,WRITING (Original Screenplay),Written by Woody Allen,Blue Jasmine,FALSE
2013,2014,86,WRITING (Original Screenplay),Written by Craig Borten & Melisa Wallack,Dallas Buyers Club,FALSE
2013,2014,86,WRITING (Original Screenplay),Written by Spike Jonze,Her,TRUE
2013,2014,86,WRITING (Original Screenplay),Written by Bob Nelson,Nebraska,FALSE
2013,2014,86,JEAN HERSHOLT HUMANITARIAN AWARD,Angelina Jolie,,TRUE
2013,2014,86,HONORARY AWARD, Angela Lansbury,,TRUE
2013,2014,86,HONORARY AWARD, Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.,,TRUE
2013,2014,86,HONORARY AWARD, Piero si,,TRUE
2014,2015,87,ACTOR IN A LEADING ROLE,Steve Carell,Foxcatcher,FALSE
2014,2015,87,ACTOR IN A LEADING ROLE,Bradley Cooper,American Sniper,FALSE
2014,2015,87,ACTOR IN A LEADING ROLE,Benedict Cumberbatch,The Imitation Game,FALSE
2014,2015,87,ACTOR IN A LEADING ROLE,Michael Keaton,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,ACTOR IN A LEADING ROLE,Eddie Redmayne,The Theory of Everything,TRUE
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,FALSE
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Boyhood,FALSE
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Foxcatcher,FALSE
2014,2015,87,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,TRUE
2014,2015,87,ACTRESS IN A LEADING ROLE,Marion Cotillard,"Two Days, One Night",FALSE
2014,2015,87,ACTRESS IN A LEADING ROLE,Felicity Jones,The Theory of Everything,FALSE
2014,2015,87,ACTRESS IN A LEADING ROLE,Julianne Moore,Still Alice,TRUE
2014,2015,87,ACTRESS IN A LEADING ROLE,Rosamund Pike,Gone Girl,FALSE
2014,2015,87,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Wild,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Patricia Arquette,Boyhood,TRUE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Laura Dern,Wild,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Keira Knightley,The Imitation Game,FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Emma Stone,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Into the Woods,FALSE
2014,2015,87,ANIMATED FEATURE FILM,"Don Hall, Chris Williams and Roy Conli",Big Hero 6,TRUE
2014,2015,87,ANIMATED FEATURE FILM,"Anthony Stacchi, Graham Annable and Travis Knight",The Boxtrolls,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Dean DeBlois and Bonnie Arnold,How to Train Your Dragon 2,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Tomm Moore and Paul Young,Song of the Sea,FALSE
2014,2015,87,ANIMATED FEATURE FILM,Isao Takahata and Yoshiaki Nishimura,The Tale of the Princess Kaguya,FALSE
2014,2015,87,CINEMATOGRAPHY,Emmanuel Lubezki,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,CINEMATOGRAPHY,Robert Yeoman,The Grand Budapest Hotel,FALSE
2014,2015,87,CINEMATOGRAPHY,Lukasz Zal and Ryszard Lenczewski,Ida,FALSE
2014,2015,87,CINEMATOGRAPHY,Dick Pope,Mr. Turner,FALSE
2014,2015,87,CINEMATOGRAPHY,Roger Deakins,Unbroken,FALSE
2014,2015,87,COSTUME DESIGN,Milena Canonero,The Grand Budapest Hotel,TRUE
2014,2015,87,COSTUME DESIGN,Mark Bridges,Inherent Vice,FALSE
2014,2015,87,COSTUME DESIGN,Colleen Atwood,Into the Woods,FALSE
2014,2015,87,COSTUME DESIGN,Anna B. Sheppard,Maleficent,FALSE
2014,2015,87,COSTUME DESIGN,Jacqueline Durran,Mr. Turner,FALSE
2014,2015,87,DIRECTING,Alejandro G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,DIRECTING,Richard Linklater,Boyhood,FALSE
2014,2015,87,DIRECTING,Bennett Miller,Foxcatcher,FALSE
2014,2015,87,DIRECTING,Wes Anderson,The Grand Budapest Hotel,FALSE
2014,2015,87,DIRECTING,Morten Tyldum,The Imitation Game,FALSE
2014,2015,87,DOCUMENTARY (Feature),"Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",CitizenFour,TRUE
2014,2015,87,DOCUMENTARY (Feature),John Maloof and Charlie Siskel,Finding Vivian Maier,FALSE
2014,2015,87,DOCUMENTARY (Feature),Rory Kennedy and Keven McAlester,Last Days in Vietnam,FALSE
2014,2015,87,DOCUMENTARY (Feature),"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",The Salt of the Earth,FALSE
2014,2015,87,DOCUMENTARY (Feature),Orlando von Einsiedel and Joanna Natasegara,Virunga,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Ellen Goosenberg Kent and Dana Perry,Crisis Hotline: Veterans Press 1,TRUE
2014,2015,87,DOCUMENTARY (Short Subject),Aneta Kopacz,Joanna,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Tomasz Sliwinski and Maciej Slesicki,Our Curse,FALSE
2014,2015,87,DOCUMENTARY (Short Subject),Gabriel Serra Arguello,The Reaper (La Parka),FALSE
2014,2015,87,DOCUMENTARY (Short Subject),J. Christian Jensen,White Earth,FALSE
2014,2015,87,FILM EDITING,Joel Cox and Gary D. Roach,American Sniper,FALSE
2014,2015,87,FILM EDITING,Sandra Adair,Boyhood,FALSE
2014,2015,87,FILM EDITING,Barney Pilling,The Grand Budapest Hotel,FALSE
2014,2015,87,FILM EDITING,William Goldenberg,The Imitation Game,FALSE
2014,2015,87,FILM EDITING,Tom Cross,Whiplash,TRUE
2014,2015,87,FOREIGN LANGUAGE FILM,Poland,Ida,TRUE
2014,2015,87,FOREIGN LANGUAGE FILM,Russia,Leviathan,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Estonia,Tangerines,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Mauritania,Timbuktu,FALSE
2014,2015,87,FOREIGN LANGUAGE FILM,Argentina,Wild Tales,FALSE
2014,2015,87,MAKEUP AND HAIRSTYLING,Bill Corso and Dennis Liddiard,Foxcatcher,FALSE
2014,2015,87,MAKEUP AND HAIRSTYLING,Frances Hannon and Mark Coulier,The Grand Budapest Hotel,TRUE
2014,2015,87,MAKEUP AND HAIRSTYLING,Elizabeth Yianni-Georgiou and David White,Guardians of the Galaxy,FALSE
2014,2015,87,MUSIC (Original Score),Alexandre Desplat,The Grand Budapest Hotel,TRUE
2014,2015,87,MUSIC (Original Score),Alexandre Desplat,The Imitation Game,FALSE
2014,2015,87,MUSIC (Original Score),Hans Zimmer,Interstellar,FALSE
2014,2015,87,MUSIC (Original Score),Gary Yershon,Mr. Turner,FALSE
2014,2015,87,MUSIC (Original Score),Jóhann Jóhannsson,The Theory of Everything,FALSE
2014,2015,87,MUSIC (Original Song),Music and Lyric by Shawn Patterson,The Lego Movie,FALSE
2014,2015,87,MUSIC (Original Song),Music and Lyric by John Stephens and Lonnie Lynn,Selma,TRUE
2014,2015,87,MUSIC (Original Song),Music and Lyric by Diane Warren,Beyond the Lights,FALSE
2014,2015,87,MUSIC (Original Song),Music and Lyric by Glen Campbell and Julian Raymond,Glen Campbell...I'll Be Me,FALSE
2014,2015,87,MUSIC (Original Song),Music and Lyric by Gregg Alexander and Danielle Brisebois,Begin Again,FALSE
2014,2015,87,BEST PICTURE,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",American Sniper,FALSE
2014,2015,87,BEST PICTURE,"Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,BEST PICTURE,"Richard Linklater and Cathleen Sutherland, Producers",Boyhood,FALSE
2014,2015,87,BEST PICTURE,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",The Grand Budapest Hotel,FALSE
2014,2015,87,BEST PICTURE,"Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",The Imitation Game,FALSE
2014,2015,87,BEST PICTURE,"Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",Selma,FALSE
2014,2015,87,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",The Theory of Everything,FALSE
2014,2015,87,BEST PICTURE,"Jason Blum, Helen Estabrook and David Lancaster, Producers",Whiplash,FALSE
2014,2015,87,PRODUCTION DESIGN,Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,The Grand Budapest Hotel,TRUE
2014,2015,87,PRODUCTION DESIGN,Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald,The Imitation Game,FALSE
2014,2015,87,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,Interstellar,FALSE
2014,2015,87,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Anna Pinnock,Into the Woods,FALSE
2014,2015,87,PRODUCTION DESIGN,Production Design: Suzie Davies; Set Decoration: Charlotte Watts,Mr. Turner,FALSE
2014,2015,87,SHORT FILM (Animated),Daisy Jacobs and Christopher Hees,The Bigger Picture,FALSE
2014,2015,87,SHORT FILM (Animated),Robert Kondo and Dice Tsutsumi,The Dam Keeper,FALSE
2014,2015,87,SHORT FILM (Animated),Patrick Osborne and Kristina Reed,Feast,TRUE
2014,2015,87,SHORT FILM (Animated),Torill Kove,Me and My Moulton,FALSE
2014,2015,87,SHORT FILM (Animated),Joris Oprins,A Single Life,FALSE
2014,2015,87,SHORT FILM (Live Action),Oded Binnun and Mihal Brezis,Aya,FALSE
2014,2015,87,SHORT FILM (Live Action),Michael Lennox and Ronan Blaney,Boogaloo and Graham,FALSE
2014,2015,87,SHORT FILM (Live Action),Hu Wei and Julien Féret,Butter Lamp (La Lampe Au Beurre De Yak),FALSE
2014,2015,87,SHORT FILM (Live Action),Talkhon Hamzavi and Stefan Eichenberger,Parvaneh,FALSE
2014,2015,87,SHORT FILM (Live Action),Mat Kirkby and James Lucas,The Phone Call,TRUE
2014,2015,87,SOUND EDITING,Alan Robert Murray and Bub Asman,American Sniper,TRUE
2014,2015,87,SOUND EDITING,Martín Hernández and Aaron Glascock,Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,SOUND EDITING,Brent Burge and Jason Canovas,The Hobbit: The Battle of the Five Armies,FALSE
2014,2015,87,SOUND EDITING,Richard King,Interstellar,FALSE
2014,2015,87,SOUND EDITING,Becky Sullivan and Andrew DeCristofaro,Unbroken,FALSE
2014,2015,87,SOUND MIXING,"John Reitz, Gregg Rudloff and Walt Martin",American Sniper,FALSE
2014,2015,87,SOUND MIXING,"Jon Taylor, Frank A. Montaño and Thomas Varga",Birdman or (The Unexpected Virtue of Ignorance),FALSE
2014,2015,87,SOUND MIXING,"Gary A. Rizzo, Gregg Landaker and Mark Weingarten",Interstellar,FALSE
2014,2015,87,SOUND MIXING,"Jon Taylor, Frank A. Montaño and David Lee",Unbroken,FALSE
2014,2015,87,SOUND MIXING,"Craig Mann, Ben Wilkins and Thomas Curley",Whiplash,TRUE
2014,2015,87,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",Captain America: The Winter Soldier,FALSE
2014,2015,87,VISUAL EFFECTS,"Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist",Dawn of the Planet of the Apes,FALSE
2014,2015,87,VISUAL EFFECTS,"Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould",Guardians of the Galaxy,FALSE
2014,2015,87,VISUAL EFFECTS,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",Interstellar,TRUE
2014,2015,87,VISUAL EFFECTS,"Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",X-Men: Days of Future Past,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Written by Jason Hall,American Sniper,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Written by Graham Moore,The Imitation Game,TRUE
2014,2015,87,WRITING (Adapted Screenplay),Written for the screen by Paul Thomas Anderson,Inherent Vice,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Screenplay by Anthony McCarten,The Theory of Everything,FALSE
2014,2015,87,WRITING (Adapted Screenplay),Written by Damien Chazelle,Whiplash,FALSE
2014,2015,87,WRITING (Original Screenplay),"Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo",Birdman or (The Unexpected Virtue of Ignorance),TRUE
2014,2015,87,WRITING (Original Screenplay),Written by Richard Linklater,Boyhood,FALSE
